,source,target,normalized_projection_density_source_average
722,SNc,BMA,9.407340211714207e-05
723,SNc,CB,1.9454552254171467e-05
724,SNc,CP,0.0007167107740456352
725,SNc,DMH,0.00021596488173530702
726,SNc,GPe,0.0004371439224639706
727,SNc,GPi,0.0005209304781812887
728,SNc,HIP,1.0124817108065505e-05
729,SNc,ILA,5.887030833810815e-05
730,SNc,LA,0.00022192982951453776
731,SNc,LH,5.942954878209088e-05
732,SNc,LHA,0.00043120500037371065
733,SNc,LPO,0.00020319150147111049
734,SNc,MBO,0.00034449755169083384
735,SNc,MH,2.7683115372527564e-05
736,SNc,MOB,1.2572659925906751e-05
737,SNc,MPO,0.0001627190012275227
738,SNc,ORB,3.060749088967096e-05
739,SNc,P,0.00013357106463007432
740,SNc,PA,2.7717508884652437e-05
741,SNc,PL,4.1020870089543536e-05
742,SNc,PVH,0.00022148252587292228
743,SNc,SCH,6.753880628264813e-05
744,SNc,SNr,0.0008644496007607969
745,SNc,SO,0.00013803039728698768
746,SNc,TH,0.00016131877326814906
747,SNc,VISp,1.0908379073379021e-05
748,SNc,VMH,0.0001496348921395623
749,SNc,sAMY,0.00022952497794286202
750,SNr,ARH,0.002360301184252272
751,SNr,BLA,0.0007542537597570293
752,SNr,BMA,0.0008848793133880158
753,SNr,CB,0.00016374497193641675
754,SNr,CP,0.0054941297731945634
755,SNr,DMH,0.0020421981330006377
756,SNr,GPe,0.0035107947512775534
757,SNr,GPi,0.004290704060876732
758,SNr,HIP,7.750622902203143e-05
759,SNr,ILA,0.0004809434822867913
760,SNr,LA,0.002127379131303222
761,SNr,LH,0.0004754599540926956
762,SNr,LHA,0.0035635188397505546
763,SNr,LPO,0.0017882867112369626
764,SNr,MBO,0.002712235387358285
765,SNr,MH,0.0002373545432282828
766,SNr,MOB,9.612198349944793e-05
767,SNr,MPO,0.0015590363971096156
768,SNr,ORB,0.0002456042335685211
769,SNr,P,0.001140756601375394
770,SNr,PA,0.00028574630990608026
771,SNr,PL,0.0003291959705651984
772,SNr,PVH,0.0020668512769396914
773,SNr,SCH,0.0006606954945275905
774,SNr,SNc,0.011374081434773007
775,SNr,SO,0.001223761681329591
776,SNr,TH,0.0012750107723275789
777,SNr,VISp,8.875663010037997e-05
778,SNr,VMH,0.002397774519006606
779,SNr,sAMY,0.0019887610760422514
780,SO,ARH,0.0011122846616574782
781,SO,BLA,1.01908352306636e-05
782,SO,BMA,2.1983309120701996e-05
783,SO,CB,1.0196557288880872e-05
784,SO,CP,9.49431222892659e-07
785,SO,DMH,6.524327327528682e-05
786,SO,GPe,2.5924507713662524e-06
787,SO,GPi,5.227541906348548e-05
788,SO,HIP,1.0995010351606646e-05
789,SO,ILA,6.765656465320355e-06
790,SO,LA,9.697852144173772e-06
791,SO,LH,6.800315303542047e-05
792,SO,LHA,0.0005083694974375727
793,SO,LPO,9.479739700847527e-05
794,SO,MBO,6.993952708260988e-05
795,SO,MH,1.6776755893481055e-05
796,SO,MOB,9.497813271823108e-06
797,SO,MPO,8.80600885193094e-05
798,SO,ORB,9.716832938993694e-06
799,SO,P,3.9881762828091845e-05
800,SO,PA,1.5911797626671828e-05
801,SO,PL,8.29847123328608e-06
802,SO,PVH,6.481872767363648e-05
803,SO,SCH,2.1637081018376496e-05
804,SO,SNc,7.968655425671885e-06
805,SO,SNr,2.0467808045141014e-06
806,SO,TH,1.2620268554236427e-05
807,SO,VISp,2.452811001305724e-06
808,SO,VMH,0.00012073683262692921
809,SO,sAMY,7.339499915173952e-05
810,TH,ARH,0.01700457632928207
811,TH,BLA,0.017108712328678846
812,TH,BMA,0.015782273708598825
813,TH,CB,0.0005706862646322012
814,TH,CP,0.026535982589997006
815,TH,DMH,0.026286478755893145
816,TH,GPe,0.01745970241932048
817,TH,GPi,0.017945571071904656
818,TH,HIP,0.004612192967722667
819,TH,ILA,0.054032750424447516
820,TH,LA,0.022004965584774012
821,TH,LH,0.04441504907607599
822,TH,LHA,0.021115737894574042
823,TH,LPO,0.019095856727863264
824,TH,MBO,0.011317134094717745
825,TH,MH,0.01047871952889405
826,TH,MOB,0.000489486233520242
827,TH,MPO,0.0236660028877523
828,TH,ORB,0.023686620866118013
829,TH,P,0.004484548093909069
830,TH,PA,0.009041283652790307
831,TH,PL,0.03914723521801544
832,TH,PVH,0.0361691013286699
833,TH,SCH,0.020845005780627
834,TH,SNc,0.011667242732387766
835,TH,SNr,0.007252793850696828
836,TH,SO,0.021627777133048972
837,TH,VISp,0.023084203527386674
838,TH,VMH,0.024297740226689235
839,TH,sAMY,0.014632379824139785
840,VISp,ARH,0.0004890928947184951
841,VISp,BLA,0.00042699635154051823
842,VISp,BMA,0.0003971222759360666
843,VISp,CB,0.0005020972932725047
844,VISp,CP,0.004491465488337888
845,VISp,DMH,0.00047020601279608595
846,VISp,GPe,0.0004903236119512025
847,VISp,GPi,0.0003400781778817925
848,VISp,HIP,0.0012637458186636045
849,VISp,ILA,0.0006487073360391621
850,VISp,LA,0.0011121452189428254
851,VISp,LH,0.0002950837827845468
852,VISp,LHA,0.0004272187259922006
853,VISp,LPO,0.000540484660396782
854,VISp,MBO,0.0018730388459485849
855,VISp,MH,0.000555977948721121
856,VISp,MOB,0.0005143927427770477
857,VISp,MPO,0.0006680392455416858
858,VISp,ORB,0.0013788550445659404
859,VISp,P,0.001113195151779283
860,VISp,PA,0.00047856455635673743
861,VISp,PL,0.0006677341410829382
862,VISp,PVH,0.0002189645559577123
863,VISp,SCH,0.0005356301656198153
864,VISp,SNc,0.0003333406011885115
865,VISp,SNr,0.0007215216415813333
866,VISp,SO,0.0005215730378997885
867,VISp,TH,0.009030512459688533
868,VISp,VMH,0.0009876922343057947
869,VISp,sAMY,0.0007109288999220005
870,VMH,ARH,0.009430631375526017
871,VMH,BLA,0.0001760605885426365
872,VMH,BMA,0.0004084127203941016
873,VMH,CB,6.898425799702404e-06
874,VMH,CP,1.647266504010073e-05
875,VMH,DMH,0.005776765703290231
876,VMH,GPe,3.347512731521242e-05
877,VMH,GPi,0.00016251795644804917
878,VMH,HIP,2.0246762035333915e-05
879,VMH,ILA,0.0001225860484852954
880,VMH,LA,0.00042628057014253
881,VMH,LH,0.0006614273995123218
882,VMH,LHA,0.0016412830206090558
883,VMH,LPO,0.0014020676198645379
884,VMH,MBO,0.001468790086975633
885,VMH,MH,0.00011911037845139807
886,VMH,MOB,8.94944778832074e-06
887,VMH,MPO,0.0034281296223614434
888,VMH,ORB,5.063469947888376e-05
889,VMH,P,9.38131848515174e-05
890,VMH,PA,0.0004502472983652827
891,VMH,PL,5.954397201106566e-05
892,VMH,PVH,0.0058302322981150685
893,VMH,SCH,0.0033726213920520125
894,VMH,SNc,0.00028009534385144743
895,VMH,SNr,4.0016993176459244e-05
896,VMH,SO,0.003234121760527153
897,VMH,TH,0.0003252036310851046
898,VMH,VISp,8.654687043073766e-06
899,VMH,sAMY,0.0006130740220994412
900,sAMY,ARH,0.010227382852901474
901,sAMY,BLA,0.018206415997610845
902,sAMY,BMA,0.019251420399626303
903,sAMY,CB,9.83460501805782e-05
904,sAMY,CP,0.0024495561419742434
905,sAMY,DMH,0.0026768499555976308
906,sAMY,GPe,0.004663624957794276
907,sAMY,GPi,0.008708587254481915
908,sAMY,HIP,0.0004794409090390081
909,sAMY,ILA,0.0031591806958975906
910,sAMY,LA,0.01073300602991908
911,sAMY,LH,0.005405282623351577
912,sAMY,LHA,0.011227895896430888
913,sAMY,LPO,0.008431787438434027
914,sAMY,MBO,0.002342992825768988
915,sAMY,MH,0.0004562632185104756
916,sAMY,MOB,0.001364485145971736
917,sAMY,MPO,0.006312645179502392
918,sAMY,ORB,0.002837624220703988
919,sAMY,P,0.000892627942225162
920,sAMY,PA,0.013003880818460172
921,sAMY,PL,0.004149398826815391
922,sAMY,PVH,0.0027949711755505067
923,sAMY,SCH,0.0008966779566901641
924,sAMY,SNc,0.0049248916958368975
925,sAMY,SNr,0.0020698117471092924
926,sAMY,SO,0.011168005169107776
927,sAMY,TH,0.0016390859666783443
928,sAMY,VISp,0.0004660595597987142
929,sAMY,VMH,0.010220211426332075
930,ARH,ARH,0.0
931,CB,CB,0.0
932,DMH,DMH,0.0
933,MH,MH,0.0
934,LH,LH,0.0
935,HIP,HIP,0.0
936,ILA,ILA,0.0
937,PL,PL,0.0
938,ORB,ORB,0.0
939,CP,CP,0.0
940,GPe,GPe,0.0
941,LHA,LHA,0.0
942,MBO,MBO,0.0
943,GPi,GPi,0.0
944,MOB,MOB,0.0
945,PVH,PVH,0.0
946,LPO,LPO,0.0
947,MPO,MPO,0.0
948,P,P,0.0
949,SNr,SNr,0.0
950,SNc,SNc,0.0
951,SCH,SCH,0.0
952,SO,SO,0.0
953,TH,TH,0.0
954,VMH,VMH,0.0
955,VISp,VISp,0.0
956,LA,LA,0.0
957,BLA,BLA,0.0
958,BMA,BMA,0.0
959,PA,PA,0.0
960,sAMY,sAMY,0.0
